"PVWatts: Hourly PV Performance Data"
"Requested Location:","Prague"
"Location:","PRAGUE, CZECH REPUBLIC"
"Lat (deg N):","50.1"
"Long (deg E):","14.28"
"Elev (m):","366"
"DC System Size (kW):","1"
"Module Type:","Standard"
"Array Type:","Fixed (roof mount)"
"Array Tilt (deg):","15"
"Array Azimuth (deg):","180"
"System Losses:","14.08"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.2"
"Average Cost of Electricity Purchased from Utility ($/kWh):","No utility data available"
"Capacity Factor (%)","9.5"	

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"1","18","21","0","0","-4.3","6","0","-4.3","0","0"
"1","18","22","0","0","-4.5","6","0","-4.5","0","0"
"1","18","23","0","0","-4.6","6","0","-4.6","0","0"
"1","19","0","0","0","-4.8","6","0","-4.8","0","0"
"1","19","1","0","0","-5","5.3","0","-5","0","0"
"1","19","2","0","0","-5.2","4.7","0","-5.2","0","0"
"1","19","3","0","0","-5.4","4","0","-5.4","0","0"
"1","19","4","0","0","-5.6","4.7","0","-5.6","0","0"
"1","19","5","0","0","-5.7","5.3","0","-5.7","0","0"
"1","19","6","0","0","-5.9","6","0","-5.9","0","0"
"1","19","7","0","0","-6","4.5","0","-6","0","0"
"1","19","8","0","6","-6","3","5.804","-8.208","5.765","0.559"
"1","19","9","0","25","-6.1","3","24.219","-7.741","24.011","18.466"
"1","19","10","0","44","-6","3","42.665","-7.015","42.174","36.28"
"1","19","11","0","55","-6","2","53.355","-6.73","52.679","46.578"
"1","19","12","0","57","-4.9","3","55.299","-5.413","54.305","48.171"
"1","19","13","0","50","-4.7","3","48.495","-5.404","47.621","41.62"
"1","19","14","0","34","-4.6","3","32.953","-5.79","32.411","26.706"
"1","19","15","0","13","-4.4","3","12.583","-6.256","12.4","7.072"
"1","19","16","0","1","-4.1","3","0.983","-6.384","0.969","0"
"1","19","17","0","0","-3.7","3","0","-3.7","0","0"
"1","19","18","0","0","-3.4","3","0","-3.4","0","0"
"1","19","19","0","0","-3.2","3.7","0","-3.2","0","0"
"1","19","20","0","0","-3","4.3","0","-3","0","0"
"1","19","21","0","0","-2.8","5","0","-2.8","0","0"
"1","19","22","0","0","-3","4","0","-3","0","0"
"1","19","23","0","0","-2.8","4.5","0","-2.8","0","0"
"1","20","0","0","0","-2.6","5","0","-2.6","0","0"
"1","20","1","0","0","-2.7","5.3","0","-2.7","0","0"
"1","20","2","0","0","-2.7","5.7","0","-2.7","0","0"
"1","20","3","0","0","-2.8","6","0","-2.8","0","0"
"1","20","4","0","0","-3.2","6.3","0","-3.2","0","0"
"1","20","5","0","0","-3.5","6.7","0","-3.5","0","0"
"1","20","6","0","0","-3.9","7","0","-3.9","0","0"
"1","20","7","0","0","-4","6","0","-4","0","0"
"1","20","8","0","6","-3.5","6.5","5.804","-4.874","5.687","0.482"
"1","20","9","0","26","-2.9","7","25.189","-3.836","24.576","19.021"
"1","20","10","0","44","-2","8","42.665","-2.525","41.4","35.521"
"1","20","11","0","56","-3","8","54.327","-3.305","52.888","46.782"
"1","20","12","0","58","-2.4","6","56.272","-2.712","54.646","48.505"
"1","20","13","0","50","-2.5","6.3","48.495","-2.953","47.141","41.15"
"1","20","14","0","34","-2.5","6.7","32.953","-3.245","32.072","26.374"
"1","20","15","0","14","-2.6","7","13.553","-3.709","13.216","7.873"
"1","20","16","0","1","-2.8","6.7","0.983","-4.214","0.961","0"
"1","20","17","0","0","-3","6.3","0","-3","0","0"
"1","20","18","0","0","-3.2","6","0","-3.2","0","0"
"1","20","19","0","0","-3.2","5.6","0","-3.2","0","0"
"1","20","20","0","0","-3.1","5.2","0","-3.1","0","0"
"1","20","21","0","0","-3.1","4.8","0","-3.1","0","0"
"1","20","22","0","0","-3","4.4","0","-3","0","0"
"1","20","23","0","0","-3","4","0","-3","0","0"
"1","21","0","0","0","-3.6","4","0","-3.6","0","0"
"1","21","1","0","0","-3.7","4.7","0","-3.7","0","0"
"1","21","2","0","0","-3.8","5.3","0","-3.8","0","0"
"1","21","3","0","0","-3.9","6","0","-3.9","0","0"
"1","21","4","0","0","-3.9","5","0","-3.9","0","0"
"1","21","5","0","0","-3.8","4","0","-3.8","0","0"
"1","21","6","0","0","-3.8","3","0","-3.8","0","0"
"1","21","7","0","0","-3.5","3","0","-3.5","0","0"
"1","21","8","0","6","-3.2","3","5.804","-5.388","5.699","0.494"
"1","21","9","0","26","-2.9","3","25.189","-4.492","24.642","19.086"
"1","21","10","0","45","-2.1","3","43.636","-3.062","42.437","36.539"
"1","21","11","0","56","-1.4","3","54.327","-1.966","52.594","46.494"
"1","21","12","0","59","-0.6","3","57.244","-1.03","55.201","49.05"
"1","21","13","0","51","-0.7","3","49.466","-1.346","47.764","41.761"
"1","21","14","0","35","-0.7","3","33.924","-1.833","32.823","27.111"
"1","21","15","0","15","-0.8","3","14.522","-2.567","14.094","8.735"
"1","21","16","0","1","-1","4","0.983","-2.965","0.956","0"
"1","21","17","0","0","-1.4","4","0","-1.4","0","0"
"1","21","18","0","0","-1.7","4","0","-1.7","0","0"
"1","21","19","0","0","-2.4","5","0","-2.4","0","0"
"1","21","20","0","0","-3","6","0","-3","0","0"
"1","21","21","0","0","-3.7","7","0","-3.7","0","0"
"1","21","22","0","0","-3.4","7.5","0","-3.4","0","0"
"1","21","23","0","0","-3","8","0","-3","0","0"
"1","22","0","0","0","-3.2","9","0","-3.2","0","0"
"1","22","1","0","0","-2.2","6","0","-2.2","0","0"
"1","22","2","0","0","-1.3","3","0","-1.3","0","0"
"1","22","3","0","0","-0.3","0","0","-0.3","0","0"
"1","22","4","0","0","0.1","3.3","0","0.1","0","0"
"1","22","5","0","0","0.4","6.7","0","0.4","0","0"
"1","22","6","0","0","0.8","10","0","0.8","0","0"
"1","22","7","0","0","1","10.7","0","1","0","0"
"1","22","8","0","9","1.1","11.3","8.71","0.215","8.355","3.101"
"1","22","9","0","27","1.3","12","26.159","0.689","25.044","19.48"
"1","22","10","0","45","2.2","11","43.636","1.809","41.579","35.697"
"1","22","11","0","57","3.2","10","55.299","2.974","52.432","46.336"
"1","22","12","0","59","4.1","9","57.244","3.904","54.061","47.932"
"1","22","13","0","51","4.4","9","49.466","4.084","46.68","40.698"
"1","22","14","0","36","4.8","9","34.895","4.245","32.906","27.192"
"1","22","15","0","15","5.1","9","14.522","4.207","13.696","8.345"
"1","22","16","0","2","5.5","9","1.933","4.386","1.822","0"
"1","22","17","0","0","6","9","0","6","0","0"
"1","22","18","0","0","5.5","8","0","5.5","0","0"
"1","22","19","0","0","5.8","8.7","0","5.8","0","0"
"1","22","20","0","0","6.2","9.3","0","6.2","0","0"
"1","22","21","0","0","6.5","10","0","6.5","0","0"
"1","22","22","0","0","7.1","10.3","0","7.1","0","0"
"1","22","23","0","0","7.6","10.7","0","7.6","0","0"
"1","23","0","0","0","8.2","11","0","8.2","0","0"
"1","23","1","0","0","8.2","11","0","8.2","0","0"
"1","23","2","0","0","8.2","11","0","8.2","0","0"
"1","23","3","0","0","8.2","11","0","8.2","0","0"
"1","23","4","0","0","8.6","12","0","8.6","0","0"
"1","23","5","0","0","9","13","0","9","0","0"
"1","23","6","0","0","9.6","14","0","9.6","0","0"
"1","23","7","0","0","9.3","13.7","0","9.3","0","0"
"1","23","8","0","9","9","13.3","8.709","8.241","8.072","2.824"
"1","23","9","0","27","8.7","13","26.159","8.151","24.256","18.707"
"1","23","10","0","61","8","15","59.312","7.888","55.06","48.911"
"1","23","11","0","95","7.3","17","94.636","7.577","87.97","81.142"
"1","23","12","0","117","6.6","19","118.517","7.097","110.398","103.084"
"1","23","13","0","103","6.1","16.3","104","6.509","97.122","90.098"
"1","23","14","0","72","5.5","13.7","71.897","5.567","67.417","61.018"
"1","23","15","0","31","5","11","30.056","4.469","28.316","22.69"
"1","23","16","0","3","4.6","10.3","2.901","3.61","2.743","0"
"1","23","17","0","0","4.3","9.7","0","4.3","0","0"
"1","23","18","0","0","3.9","9","0","3.9","0","0"
"1","23","19","0","0","4","10","0","4","0","0"
"1","23","20","0","0","3.8","10","0","3.8","0","0"
"1","23","21","0","0","3.6","10","0","3.6","0","0"
"1","23","22","0","0","3.4","10","0","3.4","0","0"
"1","23","23","0","0","3.2","10","0","3.2","0","0"
"1","24","0","0","0","3","10","0","3","0","0"
"1","24","1","0","0","2.9","10.3","0","2.9","0","0"
"1","24","2","0","0","2.9","10.7","0","2.9","0","0"
"1","24","3","0","0","2.8","11","0","2.8","0","0"
"1","24","4","0","0","2.8","11.7","0","2.8","0","0"
"1","24","5","0","0","2.8","12.3","0","2.8","0","0"
"1","24","6","0","0","2.8","13","0","2.8","0","0"
"1","24","7","0","0","2.9","14","0","2.9","0","0"
"1","24","8","16","30","3","15","36.544","2.597","33.791","28.06"
"1","24","9","167","91","3.7","13","176.19","5.016","159.165","150.729"
"1","24","10","160","135","4.3","14","236.016","6.348","216.593","206.723"
"1","24","11","69","154","5","15","208.255","6.672","193.088","183.82"
"1","24","12","0","119","4.3","11","120.576","5.143","113.268","105.89"
"1","24","13","15","130","4.1","11.7","142.66","5.13","133.707","125.868"
"1","24","14","45","103","3.9","12.3","132.624","4.78","123.394","115.79"
"1","24","15","22","54","3.7","13","65.658","3.704","61.004","54.736"
"1","24","16","0","6","3","10","5.805","2.061","5.525","0.324"
"1","24","17","0","0","2.3","8.5","0","2.3","0","0"
"1","24","18","0","0","1.6","7","0","1.6","0","0"
"1","24","19","0","0","1.8","7","0","1.8","0","0"
"1","24","20","0","0","2","7","0","2","0","0"
"1","24","21","0","0","2.2","8","0","2.2","0","0"
"1","24","22","0","0","2.1","7.7","0","2.1","0","0"
"1","24","23","0","0","2.1","7.3","0","2.1","0","0"
"1","25","0","0","0","2","7","0","2","0","0"
"1","25","1","0","0","2","7.3","0","2","0","0"
"1","25","2","0","0","2.1","7.7","0","2.1","0","0"
"1","25","3","0","0","2.1","8","0","2.1","0","0"
"1","25","4","0","0","1.9","7.7","0","1.9","0","0"
"1","25","5","0","0","1.8","7.3","0","1.8","0","0"
"1","25","6","0","0","1.6","7","0","1.6","0","0"
"1","25","7","0","0","2","6","0","2","0","0"
"1","25","8","0","7","2.1","5","6.772","0.506","6.488","1.269"
"1","25","9","0","29","2.2","4","28.1","0.934","26.874","21.276"
"1","25","10","0","48","1.6","4.7","46.551","0.953","44.517","38.578"
"1","25","11","0","59","0.9","5.3","57.244","0.578","54.829","48.685"
"1","25","12","0","62","0.3","6","60.161","0.083","57.744","51.542"
"1","25","13","0","54","0.4","5","52.382","-0.015","50.299","44.245"
"1","25","14","0","38","0.4","4","36.837","-0.504","35.444","29.681"
"1","25","15","0","17","0.5","3","16.46","-1.185","15.883","10.491"
"1","25","16","0","2","0.6","2.3","1.933","-1.814","1.87","0"
"1","25","17","0","0","0.7","1.7","0","0.7","0","0"
"1","25","18","0","0","0.8","1","0","0.8","0","0"
"1","25","19","0","0","1","1.7","0","1","0","0"
"1","25","20","0","0","1.1","2.3","0","1.1","0","0"
"1","25","21","0","0","1.3","3","0","1.3","0","0"
"1","25","22","0","0","2.9","5.3","0","2.9","0","0"
"1","25","23","0","0","4.6","7.7","0","4.6","0","0"
"1","26","0","0","0","6.2","10","0","6.2","0","0"
"1","26","1","0","0","8","12","0","8","0","0"
"1","26","2","0","0","7.8","11.5","0","7.8","0","0"
"1","26","3","0","0","7.6","11","0","7.6","0","0"
"1","26","4","0","0","7.9","11","0","7.9","0","0"
"1","26","5","0","0","8.3","11","0","8.3","0","0"
"1","26","6","0","0","8.6","11","0","8.6","0","0"
"1","26","7","0","0","9","12","0","9","0","0"
"1","26","8","0","8","9.3","11.5","7.74","8.446","7.168","1.936"
"1","26","9","0","29","9.6","11","28.1","9.012","25.958","20.376"
"1","26","10","0","56","10.6","10.3","54.33","10.393","49.885","43.839"
"1","26","11","0","80","11.6","9.7","78.43","11.785","71.572","65.088"
"1","26","12","0","93","12.6","9","92.007","13.047","83.493","76.76"
"1","26","13","0","91","12.2","8.3","90.452","12.658","82.224","75.518"
"1","26","14","0","70","11.7","7.7","69.332","11.802","63.265","56.951"
"1","26","15","0","35","11.3","7","33.941","10.712","31.12","25.441"
"1","26","16","0","4","10.7","7","3.868","9.489","3.566","0"
"1","26","17","0","0","10","7","0","10","0","0"
"1","26","18","0","0","9.4","7","0","9.4","0","0"
"1","26","19","0","0","8.9","7","0","8.9","0","0"
"1","26","20","0","0","8.5","7","0","8.5","0","0"
"1","26","21","0","0","8","7","0","8","0","0"
"1","26","22","0","0","8","8","0","8","0","0"
"1","26","23","0","0","6.8","13","0","6.8","0","0"
"1","27","0","0","0","5.6","18","0","5.6","0","0"
"1","27","1","0","0","6","18","0","6","0","0"
"1","27","2","0","0","1","15","0","1","0","0"
"1","27","3","0","0","0.1","16","0","0.1","0","0"
"1","27","4","0","0","1","13","0","1","0","0"
"1","27","5","0","0","1","12","0","1","0","0"
"1","27","6","0","0","1.1","11","0","1.1","0","0"
"1","27","7","0","1","-1","9","0.983","-2.164","0.952","0"
"1","27","8","34","34","0.1","9.5","48.807","-0.29","44.975","39.027"
"1","27","9","314","76","1.1","10","222.742","3.352","198.993","189.577"
"1","27","10","293","119","1.4","10.7","291.432","4.682","267.278","256.041"
"1","27","11","110","162","1.8","11.3","248.235","4.427","231.982","221.707"
"1","27","12","0","125","2.1","12","126.722","2.989","120.143","112.612"
"1","27","13","0","111","1.9","12","112.206","2.507","106.6","99.37"
"1","27","14","0","79","1.7","12","79.042","1.86","75.299","68.738"
"1","27","15","0","37","1.5","12","35.885","1.069","34.3","28.56"
"1","27","16","0","7","1.2","11","6.774","0.302","6.495","1.276"
"1","27","17","0","0","1","10","0","1","0","0"
"1","27","18","0","0","0.3","11","0","0.3","0","0"
"1","27","19","0","0","0.1","10.5","0","0.1","0","0"
"1","27","20","0","0","0","10","0","0","0","0"
"1","27","21","0","0","-0.5","8","0","-0.5","0","0"
"1","27","22","0","0","-0.8","8","0","-0.8","0","0"
"1","27","23","0","0","-1.2","8","0","-1.2","0","0"
"1","28","0","0","0","-1.5","8","0","-1.5","0","0"
"1","28","1","0","0","-1.2","7.7","0","-1.2","0","0"
"1","28","2","0","0","-1","7.3","0","-1","0","0"
"1","28","3","0","0","-0.7","7","0","-0.7","0","0"
"1","28","4","0","0","-1.1","7","0","-1.1","0","0"
"1","28","5","0","0","-1.6","7","0","-1.6","0","0"
"1","28","6","0","0","-2","7","0","-2","0","0"
"1","28","7","0","0","-1.1","7.7","0","-1.1","0","0"
"1","28","8","0","9","-0.3","8.3","8.709","-1.406","8.411","3.157"
"1","28","9","0","30","0.6","9","29.07","-0.109","27.925","22.306"
"1","28","10","0","50","1.2","10.7","48.495","0.869","46.392","40.416"
"1","28","11","0","62","1.7","12.3","60.161","1.567","57.383","51.188"
"1","28","12","0","64","2.3","14","62.107","2.212","59.077","52.848"
"1","28","13","11","125","3.2","13.3","133.854","3.991","126.149","118.483"
"1","28","14","83","112","4.2","12.7","160.729","5.411","148.412","140.231"
"1","28","15","62","68","5.1","12","99.778","5.583","90.717","83.83"
"1","28","16","0","10","5","11","9.682","4.209","9.132","3.864"
"1","28","17","0","0","5","10","0","5","0","0"
"1","28","18","0","0","5.2","9","0","5.2","0","0"
"1","28","19","0","0","5.1","9.3","0","5.1","0","0"
"1","28","20","0","0","4.9","9.7","0","4.9","0","0"
"1","28","21","0","0","4.8","10","0","4.8","0","0"
"1","28","22","0","0","4.9","10.7","0","4.9","0","0"
"1","28","23","0","0","5.1","11.3","0","5.1","0","0"
"1","29","0","0","0","5.2","12","0","5.2","0","0"
"1","29","1","0","0","5.1","12","0","5.1","0","0"
"1","29","2","0","0","5.1","12","0","5.1","0","0"
"1","29","3","0","0","5","12","0","5","0","0"
"1","29","4","0","0","4.9","11.7","0","4.9","0","0"
"1","29","5","0","0","4.9","11.3","0","4.9","0","0"
"1","29","6","0","0","4.8","11","0","4.8","0","0"
"1","29","7","0","1","5.4","11","0.983","4.413","0.926","0"
"1","29","8","0","26","6","11","25.278","5.347","23.725","18.186"
"1","29","9","12","84","5.6","12","91.477","5.875","85.222","78.453"
"1","29","10","20","135","6.1","11.7","151.177","7.233","140.277","132.287"
"1","29","11","42","159","6.5","11.3","197.639","8.349","182.405","173.404"
"1","29","12","43","166","7","11","206.678","9.053","190.229","181.033"
"1","29","13","18","140","7","10.7","154.699","8.362","142.973","134.92"
"1","29","14","0","94","6.9","10.3","95.412","7.386","88.765","81.92"
"1","29","15","0","39","6.9","10","37.849","6.483","35.35","29.589"
"1","29","16","0","5","6.7","10.3","4.836","5.755","4.531","0"
"1","29","17","0","0","6.4","10.7","0","6.4","0","0"
"1","29","18","0","0","6.2","11","0","6.2","0","0"
"1","29","19","0","0","6.5","11.7","0","6.5","0","0"
"1","29","20","0","0","6.7","12.3","0","6.7","0","0"
"1","29","21","0","0","7","13","0","7","0","0"
"1","29","22","0","0","6.9","13.7","0","6.9","0","0"
"1","29","23","0","0","6.9","14.3","0","6.9","0","0"
"1","30","0","0","0","6.8","15","0","6.8","0","0"
"1","30","1","0","0","6.8","13","0","6.8","0","0"
"1","30","2","0","0","6.9","11","0","6.9","0","0"
"1","30","3","0","0","6.9","9","0","6.9","0","0"
"1","30","4","0","0","6.7","9.7","0","6.7","0","0"
"1","30","5","0","0","6.4","10.3","0","6.4","0","0"
"1","30","6","0","0","6.2","11","0","6.2","0","0"
"1","30","7","0","1","6.1","10.7","0.983","5.092","0.924","0"
"1","30","8","0","19","5.9","10.3","18.407","5.114","17.293","11.875"
"1","30","9","0","62","5.8","10","61.478","5.653","57.625","51.425"
"1","30","10","0","85","6.3","9.7","84.274","6.542","78.69","72.058"
"1","30","11","0","85","6.7","9.3","83.44","6.962","77.769","71.156"
"1","30","12","0","66","7.2","9","64.052","7.162","59.648","53.407"
"1","30","13","0","59","6","9","57.244","5.824","53.617","47.497"
"1","30","14","0","43","4.6","9.5","41.693","4.177","39.328","33.49"
"1","30","15","0","21","3.2","10","20.339","2.454","19.327","13.87"
"1","30","16","0","4","2.5","9","3.868","1.41","3.692","0"
"1","30","17","0","0","1.7","8","0","1.7","0","0"
"1","30","18","0","0","1","7","0","1","0","0"
"1","30","19","0","0","0.6","7.7","0","0.6","0","0"
"1","30","20","0","0","0.1","8.3","0","0.1","0","0"
"1","30","21","0","0","-0.3","9","0","-0.3","0","0"
"1","30","22","0","0","-1.2","7.5","0","-1.2","0","0"
"1","30","23","0","0","-2","6","0","-2","0","0"
"1","31","0","0","0","-2.5","4","0","-2.5","0","0"
"1","31","1","0","0","-2.3","3.7","0","-2.3","0","0"
"1","31","2","0","0","-2.1","3.3","0","-2.1","0","0"
"1","31","3","0","0","-1.9","3","0","-1.9","0","0"
"1","31","4","0","0","-2.3","3.7","0","-2.3","0","0"
"1","31","5","0","0","-2.6","4.3","0","-2.6","0","0"
"1","31","6","0","0","-3","5","0","-3","0","0"
"1","31","7","0","2","-2.5","6.5","1.966","-3.941","1.919","0"
"1","31","8","28","38","-2","8","48.223","-2.461","45.194","39.242"
"1","31","9","67","99","0","7","136.15","1.205","127.615","119.915"
"1","31","10","146","149","0.8","6.7","246.734","4.304","229.312","219.109"
"1","31","11","244","163","1.7","6.3","336.436","7.329","309.164","296.725"
"1","31","12","271","172","2.5","6","367.06","9.111","334.951","321.74"
"1","31","13","346","143","2.4","5.7","365.277","9.259","330.841","317.755"
"1","31","14","317","115","2.3","5.3","288.355","7.796","259.137","248.126"
"1","31","15","256","61","2.2","5","167.699","4.981","146.279","138.149"
"1","31","16","0","18","1.2","4.7","17.495","0.231","16.781","11.372"
"1","31","17","0","0","0.3","4.3","0","0.3","0","0"
"1","31","18","0","0","-1","4","0","-1","0","0"
"1","31","19","0","0","-1.2","4","0","-1.2","0","0"
"1","31","20","0","0","-1.4","4","0","-1.4","0","0"
"1","31","21","0","0","-1.6","4","0","-1.6","0","0"
"1","31","22","0","0","-1.7","3.7","0","-1.7","0","0"
"1","31","23","0","0","-1.8","3.3","0","-1.8","0","0"
"2","1","0","0","0","-1.8","5","0","-1.8","0","0"
"2","1","1","0","0","-1.8","4.1","0","-1.8","0","0"
"2","1","2","0","0","-1.7","3.1","0","-1.7","0","0"
"2","1","3","0","0","-1.6","5","0","-1.6","0","0"
"2","1","4","0","0","-1.4","3.1","0","-1.4","0","0"
"2","1","5","0","0","-1.3","3.1","0","-1.3","0","0"
"2","1","6","0","0","-0.6","2","0","-0.6","0","0"
"2","1","7","0","1","0","3.1","0.983","-2.197","0.953","0"
"2","1","8","0","21","0","5.1","20.402","-1.275","19.694","14.23"
"2","1","9","6","86","-0.3","3","90.91","0.112","87.028","80.22"
"2","1","10","15","125","-0.2","3.5","136.62","1.729","129.884","122.132"
"2","1","11","15","138","0","4.1","150.045","2.264","142.452","134.411"
"2","1","12","0","130","0.8","3","131.735","2.939","124.923","117.284"
"2","1","13","2","132","1","3.1","136.196","3.167","128.992","121.26"
"2","1","14","5","106","1","4.1","111.069","2.273","105.486","98.28"
"2","1","15","0","58","1.1","3","58.635","0.96","56.071","49.902"
"2","1","16","0","9","0","3.1","8.734","-1.803","8.45","3.194"
"2","1","17","0","0","0","4.1","0","0","0","0"
"2","1","18","0","0","-1","5","0","-1","0","0"
"2","1","19","0","0","-2","4.1","0","-2","0","0"
"2","1","20","0","0","-3","4.1","0","-3","0","0"
"2","1","21","0","0","-1.8","7","0","-1.8","0","0"
"2","1","22","0","0","-2","6.2","0","-2","0","0"
"2","1","23","0","0","-2","4.1","0","-2","0","0"
"2","2","0","0","0","-2.4","6","0","-2.4","0","0"
"2","2","1","0","0","-1","5.1","0","-1","0","0"
"2","2","2","0","0","-1","6.2","0","-1","0","0"
"2","2","3","0","0","-1.6","5","0","-1.6","0","0"
"2","2","4","0","0","-1.8","5.1","0","-1.8","0","0"
"2","2","5","0","0","-2","5.1","0","-2","0","0"
"2","2","6","0","0","-1.9","6","0","-1.9","0","0"
"2","2","7","0","1","-2","4.1","0.983","-3.958","0.96","0"
"2","2","8","0","20","0","2.1","19.427","-2.015","18.811","13.364"
"2","2","9","0","63","0.3","1","62.428","-0.429","60.049","53.8"
"2","2","10","0","86","0","1","85.306","0.565","81.713","75.017"
"2","2","11","0","86","1","2.1","84.55","1.576","80.643","73.97"
"2","2","12","0","67","1.5","3","65.196","1.443","62.219","55.926"
