"PVWatts: Hourly PV Performance Data"
"Requested Location:","havlickova borova"
"Location:","KLODZKO, POLAND"
"Lat (deg N):","50.43"
"Long (deg E):","16.65"
"Elev (m):","375"
"DC System Size (kW):","1"
"Module Type:","Standard"
"Array Type:","Fixed (roof mount)"
"Array Tilt (deg):","15"
"Array Azimuth (deg):","180"
"System Losses:","14.08"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.2"
"Average Cost of Electricity Purchased from Utility ($/kWh):","No utility data available"
"Capacity Factor (%)","9.7"	

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"7","24","3","0","0","16.3","0","0","16.3","0","0"
"7","24","4","0","62","16.5","0","43.373","14.4","39.122","33.289"
"7","24","5","129","125","16.8","0","121.208","19.721","100.446","93.35"
"7","24","6","111","194","17","0","218.391","25.714","181.89","172.902"
"7","24","7","107","258","18.2","0","306.474","31.781","252.43","241.603"
"7","24","8","207","308","19.5","0","449.572","39.532","358.005","344.081"
"7","24","9","227","345","20.7","0","537.394","45.134","417.378","401.531"
"7","24","10","250","364","21.4","0","611.429","49.1","465.645","448.138"
"7","24","11","143","391","22.2","0","544.549","48.082","417.088","401.251"
"7","24","12","132","381","22.9","0","523.403","47.487","402.149","386.808"
"7","24","13","115","352","22.6","0","468.816","45.086","364.691","350.557"
"7","24","14","100","307","22.2","0","389.462","41.339","308.632","296.208"
"7","24","15","93","250","21.9","0","310.482","37.325","250.451","239.679"
"7","24","16","91","185","21.9","0","226.134","33.174","184.707","175.649"
"7","24","17","32","104","21.8","0","109.941","27.132","92.043","85.128"
"7","24","18","0","47","21.8","0","45.148","22.275","39.288","33.451"
"7","24","19","0","0","20","0","0","20","0","0"
"7","24","20","0","0","18.2","0","0","18.2","0","0"
"7","24","21","0","0","16.4","0","0","16.4","0","0"
"7","24","22","0","0","15.7","0","0","15.7","0","0"
"7","24","23","0","0","15","0","0","15","0","0"
"7","25","0","0","0","14.3","0","0","14.3","0","0"
"7","25","1","0","0","14","0","0","14","0","0"
"7","25","2","0","0","13.7","0","0","13.7","0","0"
"7","25","3","0","0","13.4","0","0","13.4","0","0"
"7","25","4","0","86","14.1","0","47.344","12.045","43.154","37.242"
"7","25","5","234","120","14.8","0","128.174","18.065","102.351","95.214"
"7","25","6","202","190","15.5","0","242.01","25.331","198.232","188.835"
"7","25","7","105","257","16","0","304.415","29.786","253.174","242.327"
"7","25","8","112","313","16.6","0","387.406","34.322","317.218","304.54"
"7","25","9","43","328","17.1","0","365.286","34.748","299.342","287.191"
"7","25","10","138","382","18.1","0","521.257","41.38","413.274","397.565"
"7","25","11","143","390","19.2","1","543.495","39.251","435.659","419.193"
"7","25","12","238","364","20.2","2","615.296","39.15","493.449","474.946"
"7","25","13","115","351","20","2","467.776","34.968","382.988","368.272"
"7","25","14","100","306","19.9","2","388.406","31.879","322.614","309.775"
"7","25","15","30","223","19.7","2","241.268","26.889","205.161","195.587"
"7","25","16","30","164","19.3","1","175.421","24.878","150.075","141.855"
"7","25","17","31","103","19","1","108.636","21.656","93.337","86.395"
"7","25","18","0","45","18.6","1","43.287","18.289","38.365","32.546"
"7","25","19","0","0","17.9","0","0","17.9","0","0"
"7","25","20","0","0","17.3","0","0","17.3","0","0"
"7","25","21","0","0","16.6","0","0","16.6","0","0"
"7","25","22","0","0","16.1","0","0","16.1","0","0"
"7","25","23","0","0","15.5","0","0","15.5","0","0"
"7","26","0","0","0","15","0","0","15","0","0"
"7","26","1","0","0","14.4","0","0","14.4","0","0"
"7","26","2","0","0","13.7","0","0","13.7","0","0"
"7","26","3","0","0","13.1","0","0","13.1","0","0"
"7","26","4","0","73","13.7","0","45.294","11.464","41.392","35.514"
"7","26","5","44","113","14.3","0","103.118","16.152","90.15","83.276"
"7","26","6","37","174","14.9","0","177.481","21.476","153.259","144.965"
"7","26","7","35","232","16","0","245.238","26.573","208.299","198.644"
"7","26","8","110","312","17.1","0","385.019","34.132","315.562","302.933"
"7","26","9","124","355","18.2","1","464.593","34.84","380.329","365.698"
"7","26","10","138","381","19","1","520.205","37.952","419.637","403.715"
"7","26","11","49","366","19.9","1","419.743","35.801","342.323","328.886"
"7","26","12","45","353","20.7","2","402.231","32.872","332.798","319.652"
"7","26","13","38","320","20.9","1","358.204","33.968","294.763","282.745"
"7","26","14","98","305","21.1","1","385.737","34.839","315.791","303.156"
"7","26","15","91","248","21.3","1","307.017","32.502","253.609","242.75"
"7","26","16","89","183","21.1","0","222.972","32.179","182.996","173.981"
"7","26","17","95","114","20.8","0","138.389","27.341","113.191","105.816"
"7","26","18","0","56","20.6","0","53.207","21.932","46.374","40.398"
"7","26","19","0","0","19.3","0","0","19.3","0","0"
"7","26","20","0","0","18","0","0","18","0","0"
"7","26","21","0","0","16.7","0","0","16.7","0","0"
"7","26","22","0","0","15.8","0","0","15.8","0","0"
"7","26","23","0","0","14.8","0","0","14.8","0","0"
"7","27","0","0","0","13.9","0","0","13.9","0","0"
"7","27","1","0","0","13.5","0","0","13.5","0","0"
"7","27","2","0","0","13","0","0","13","0","0"
"7","27","3","0","0","12.6","1","0","12.6","0","0"
"7","27","4","0","83","13.4","0","45.724","11.219","41.83","35.944"
"7","27","5","130","122","14.2","0","117.28","16.831","98.422","91.37"
"7","27","6","108","191","15","0","214.121","23.448","180.209","171.262"
"7","27","7","191","253","17.6","0","344.269","32.668","280.592","268.98"
"7","27","8","201","306","20.3","0","443.047","40.387","351.261","337.548"
"7","27","9","298","324","22.9","1","578.198","43.509","452.665","435.613"
"7","27","10","246","363","24.1","1","606.406","46.32","468.614","451.002"
"7","27","11","141","388","25.3","1","539.468","45.482","418.856","402.96"
"7","27","12","44","351","26.5","2","399.235","39.067","320.333","307.562"
"7","27","13","38","319","26.2","1","357.216","39.171","286.446","274.667"
"7","27","14","33","274","25.9","0","301.502","40.574","239.987","229.498"
"7","27","15","30","221","25.6","0","239.28","37.299","193.42","184.144"
"7","27","16","29","162","24.6","0","172.929","32.885","142.382","134.343"
"7","27","17","31","101","23.5","0","106.611","28.016","88.862","82.015"
"7","27","18","0","43","22.5","0","41.393","22.775","35.936","30.164"
"7","27","19","0","0","20.8","0","0","20.8","0","0"
"7","27","20","0","0","19","0","0","19","0","0"
"7","27","21","0","0","17.3","0","0","17.3","0","0"
"7","27","22","0","0","17.3","0","0","17.3","0","0"
"7","27","23","0","0","17.4","0","0","17.4","0","0"
"7","28","0","0","0","17.4","0","0","17.4","0","0"
"7","28","1","0","0","17.2","0","0","17.2","0","0"
"7","28","2","0","0","16.9","0","0","16.9","0","0"
"7","28","3","0","0","16.7","1","0","16.7","0","0"
"7","28","4","0","24","16.6","0","21.895","13.309","19.846","14.38"
"7","28","5","3","53","16.6","0","50.726","15.002","45.489","39.531"
"7","28","6","3","80","16.5","0","78.095","17.155","69.427","62.987"
"7","28","7","3","108","16.9","0","106.041","19.656","93.322","86.38"
"7","28","8","37","282","17.2","1","306.017","26.544","260.648","249.596"
"7","28","9","41","325","17.6","2","360.761","28.035","305.408","293.079"
"7","28","10","47","354","18.7","2","402.05","30.618","336.278","323.026"
"7","28","11","140","388","19.8","2","538.516","35.925","438.897","422.32"
"7","28","12","129","378","20.9","3","517.391","35.06","423.489","407.436"
"7","28","13","112","349","21","2","462.978","35.387","378.271","363.706"
"7","28","14","180","302","21","1","454.265","37.686","366.458","352.269"
"7","28","15","164","247","21.1","1","358.088","34.488","292.349","280.4"
"7","28","16","164","182","20.1","1","260.311","29.503","214.912","205.086"
"7","28","17","171","112","19","1","158.603","24.099","128.721","120.997"
"7","28","18","0","59","18","2","55.743","18.306","49.401","43.365"
"7","28","19","0","0","16.8","1","0","16.8","0","0"
"7","28","20","0","0","15.6","0","0","15.6","0","0"
"7","28","21","0","0","14.4","0","0","14.4","0","0"
"7","28","22","0","0","14.2","0","0","14.2","0","0"
"7","28","23","0","0","13.9","0","0","13.9","0","0"
"7","29","0","0","0","13.7","0","0","13.7","0","0"
"7","29","1","0","0","13.8","0","0","13.8","0","0"
"7","29","2","0","0","13.9","0","0","13.9","0","0"
"7","29","3","0","0","14","0","0","14","0","0"
"7","29","4","0","55","14.6","0","39.102","12.033","35.644","29.878"
"7","29","5","129","119","15.1","1","113.717","16.833","95.44","88.452"
"7","29","6","106","188","15.7","2","210.362","20.602","179.355","170.43"
"7","29","7","103","253","16","2","299.163","24.116","255.519","244.608"
"7","29","8","109","309","16.4","3","381.196","26.102","324.716","311.814"
"7","29","9","121","352","16.7","4","459.059","27.675","389.056","374.143"
"7","29","10","135","379","16.6","4","515.396","29.197","433.968","417.561"
"7","29","11","140","387","16.6","4","537.458","29.904","451.101","434.103"
"7","29","12","129","377","16.5","4","516.336","29.349","434.532","418.105"
"7","29","13","110","348","17.6","3","460.124","30.194","385.585","370.784"
"7","29","14","96","302","18.6","3","380.938","28.862","321.037","308.246"
"7","29","15","88","245","19.7","3","301.804","27.54","255.317","244.411"
"7","29","16","86","179","19","2","217.215","25.046","184.424","175.373"
"7","29","17","0","106","18.2","1","102.052","20.895","89.374","82.517"
"7","29","18","0","40","17.5","0","38.576","17.084","34.378","28.635"
"7","29","19","0","0","16.8","0","0","16.8","0","0"
"7","29","20","0","0","16.2","0","0","16.2","0","0"
"7","29","21","0","0","15.5","0","0","15.5","0","0"
"7","29","22","0","0","15.7","0","0","15.7","0","0"
"7","29","23","0","0","15.9","1","0","15.9","0","0"
"7","30","0","0","0","16.1","2","0","16.1","0","0"
"7","30","1","0","0","16.2","1","0","16.2","0","0"
"7","30","2","0","0","16.2","1","0","16.2","0","0"
"7","30","3","0","0","16.3","1","0","16.3","0","0"
"7","30","4","0","52","16.5","1","37.633","15.073","33.843","28.111"
"7","30","5","43","108","16.8","2","97.642","17.8","84.763","78.003"
"7","30","6","36","169","17","3","172.293","20.219","149.61","141.401"
"7","30","7","34","227","17.7","3","239.893","23.077","207.113","197.489"
"7","30","8","36","279","18.3","4","302.411","24.954","259.515","248.494"
"7","30","9","41","323","19","5","358.829","26.32","306.252","293.899"
"7","30","10","135","378","20.3","4","514.347","32.559","426.101","409.96"
"7","30","11","138","386","21.7","4","534.492","34.885","437.86","421.319"
"7","30","12","231","362","23","4","605.983","37.966","488.867","470.53"
"7","30","13","201","341","23.1","4","534.65","36.537","434.278","417.859"
"7","30","14","95","301","23.3","4","379.068","32.738","313.529","300.961"
"7","30","15","87","243","23.4","4","299.044","30.42","249.508","238.762"
"7","30","16","160","180","22.4","3","255.878","28.723","212.007","202.256"
"7","30","17","0","174","21.3","3","166.414","25.009","142.977","134.924"
"7","30","18","0","68","20.3","3","63.366","20.806","55.517","49.36"
"7","30","19","0","0","19.7","2","0","19.7","0","0"
"7","30","20","0","0","19","1","0","19","0","0"
"7","30","21","0","0","18.4","1","0","18.4","0","0"
"7","30","22","0","0","18.1","1","0","18.1","0","0"
"7","30","23","0","0","17.8","2","0","17.8","0","0"
"7","31","0","0","0","17.5","3","0","17.5","0","0"
"7","31","1","0","0","16.9","2","0","16.9","0","0"
"7","31","2","0","0","16.2","1","0","16.2","0","0"
"7","31","3","0","0","15.6","1","0","15.6","0","0"
"7","31","4","0","64","15.8","0","40.767","13.438","36.931","31.139"
"7","31","5","124","116","16.1","0","109.8","18.328","91.711","84.803"
"7","31","6","105","186","16.3","0","207.841","24.386","174.06","165.265"
"7","31","7","102","250","16.9","1","295.558","26.559","249.509","238.762"
"7","31","8","36","278","17.5","2","301.452","26.087","257.31","246.349"
"7","31","9","41","321","18.1","3","356.824","27.147","303.348","291.08"
"7","31","10","46","351","18.8","3","398.228","29.163","335.418","322.192"
"7","31","11","137","385","19.6","3","532.48","33.696","438.767","422.195"
"7","31","12","126","375","20.3","3","511.361","34.287","420.147","404.207"
"7","31","13","109","346","20.8","2","457.117","34.992","374.207","359.772"
"7","31","14","95","300","21.3","1","377.993","35.375","308.615","296.192"
"7","31","15","87","242","21.8","1","297.954","32.637","245.928","235.279"
"7","31","16","85","177","21","2","214.503","26.967","180.438","171.486"
"7","31","17","0","149","20","3","142.852","22.886","123.958","116.341"
"7","31","18","0","52","19.1","4","49.333","19.067","43.569","37.648"
"7","31","19","0","0","18.2","2","0","18.2","0","0"
"7","31","20","0","0","17.2","1","0","17.2","0","0"
"7","31","21","0","0","16.3","0","0","16.3","0","0"
"7","31","22","0","0","15.4","0","0","15.4","0","0"
"7","31","23","0","0","14.7","0","0","14.7","0","0"
"8","1","0","0","0","14.7","1","0","14.7","0","0"
"8","1","1","0","0","14.1","0","0","14.1","0","0"
"8","1","2","0","0","13.7","0","0","13.7","0","0"
"8","1","3","0","0","13.1","0","0","13.1","0","0"
"8","1","4","0","88","14","0","40.92","11.548","37.381","31.581"
"8","1","5","230","112","14.9","0","116.271","17.413","93.21","86.27"
"8","1","6","36","167","15.8","1","170.324","20.254","147.84","139.673"
"8","1","7","34","225","17.3","1","237.974","24.631","203.95","194.406"
"8","1","8","108","306","18.7","2","377.397","29.324","316.553","303.895"
"8","1","9","119","349","20.3","3","454.355","32.237","376.694","362.18"
"8","1","10","133","376","21.4","2","510.45","36.901","413.92","398.189"
"8","1","11","247","367","22.6","2","626.334","41.668","495.915","477.322"
"8","1","12","229","361","23.7","2","602.775","42.541","475.138","457.293"
"8","1","13","199","340","24","1","531.521","43.946","415.832","400.037"
"8","1","14","95","299","24.3","1","376.914","38.741","302.61","290.363"
"8","1","15","87","241","24.6","1","296.859","35.386","241.727","231.191"
"8","1","16","84","176","23.8","1","212.903","31.149","175.529","166.697"
"8","1","17","0","102","23","1","98.23","25.641","84.145","77.398"
"8","1","18","0","36","22.2","1","34.772","21.629","30.35","24.685"
"8","1","19","0","0","21.3","1","0","21.3","0","0"
"8","1","20","0","0","20.5","2","0","20.5","0","0"
"8","1","21","0","0","19.6","3","0","19.6","0","0"
"8","1","22","0","0","19.3","2","0","19.3","0","0"
"8","1","23","0","0","18.9","2","0","18.9","0","0"
"8","2","0","0","0","18.6","2","0","18.6","0","0"
"8","2","1","0","0","18.1","1","0","18.1","0","0"
"8","2","2","0","0","17.5","1","0","17.5","0","0"
"8","2","3","0","0","17","1","0","17","0","0"
"8","2","4","0","49","16.9","1","35.436","15.416","31.818","26.125"
"8","2","5","3","49","16.9","1","46.842","16.104","41.797","35.911"
"8","2","6","3","78","16.8","1","76.135","17.212","67.66","61.256"
"8","2","7","2","105","17.1","1","102.642","18.75","90.728","83.841"
"8","2","8","3","130","17.4","1","128.195","20.215","112.59","105.227"
"8","2","9","3","151","17.7","2","149.408","20.797","130.896","123.121"
"8","2","10","3","167","18.4","2","165.671","22.12","144.268","136.185"
"8","2","11","3","173","19","2","171.879","23.001","149.065","140.869"
"8","2","12","3","165","19.7","2","163.939","23.496","141.851","133.824"
"8","2","13","3","148","19.6","2","146.862","22.826","127.47","119.773"
"8","2","14","3","125","19.6","2","123.784","22.024","107.832","100.574"
"8","2","15","2","99","19.5","3","97.167","20.771","85.123","78.356"
"8","2","16","3","72","19.2","2","71.034","19.716","62.468","56.17"
"8","2","17","0","44","18.8","1","42.491","18.181","37.678","31.873"
"8","2","18","0","15","18.5","1","14.462","16.585","12.917","7.58"
"8","2","19","0","0","17.2","1","0","17.2","0","0"
"8","2","20","0","0","16","2","0","16","0","0"
"8","2","21","0","0","14.7","3","0","14.7","0","0"
"8","2","22","0","0","15","2","0","15","0","0"
"8","2","23","0","0","15.3","1","0","15.3","0","0"
"8","3","0","0","0","15.6","0","0","15.6","0","0"
"8","3","1","0","0","15.5","0","0","15.5","0","0"
"8","3","2","0","0","15.5","0","0","15.5","0","0"
"8","3","3","0","0","15.4","1","0","15.4","0","0"
"8","3","4","0","21","16.1","1","20.642","14.007","18.652","13.208"
"8","3","5","3","49","16.7","1","46.776","15.779","41.801","35.915"
"8","3","6","3","77","17.4","1","75.168","17.792","66.623","60.24"
"8","3","7","2","105","17.4","1","102.644","19.052","90.604","83.72"
"8","3","8","3","130","17.5","1","128.199","20.318","112.54","105.178"
"8","3","9","3","151","17.5","2","149.413","20.594","131.023","123.245"
"8","3","10","3","167","18.2","1","165.677","22.758","143.846","135.773"
"8","3","11","47","357","18.9","1","408.929","32.253","339.359","326.013"
"8","3","12","43","344","19.6","1","391.382","33.865","322.251","309.423"
"8","3","13","108","343","20.4","2","453.032","33.956","372.749","358.36"
"8","3","14","93","297","21.3","3","373.158","31.323","310.753","298.267"
"8","3","15","159","241","22.1","5","347.503","29.381","290.722","278.82"
"8","3","16","156","175","21.5","4","247.855","27.136","206.746","197.131"
"8","3","17","0","124","20.9","3","119.165","23.27","103.22","96.063"
"8","3","18","0","41","20.3","3","39.294","19.957","34.562","28.816"
"8","3","19","0","0","18.9","2","0","18.9","0","0"
"8","3","20","0","0","17.6","1","0","17.6","0","0"
"8","3","21","0","0","16.2","0","0","16.2","0","0"
"8","3","22","0","0","16","0","0","16","0","0"
"8","3","23","0","0","15.9","0","0","15.9","0","0"
"8","4","0","0","0","15.7","1","0","15.7","0","0"
"8","4","1","0","0","16.1","1","0","16.1","0","0"
"8","4","2","0","0","16.4","1","0","16.4","0","0"
"8","4","3","0","0","16.8","1","0","16.8","0","0"
"8","4","4","0","65","16.9","1","63.893","16.5","57.09","50.9"
"8","4","5","0","161","17","1","129.779","19.579","114.347","106.946"
"8","4","6","189","180","17.1","2","225.334","22.562","186.528","177.424"
"8","4","7","99","246","17.8","1","289.919","27.368","243.761","233.17"
"8","4","8","105","303","18.5","1","372.324","31.379","309.203","296.763"
"8","4","9","40","317","19.2","1","352.195","31.898","292.651","280.694"
"8","4","10","45","347","19.9","1","393.46","33.881","323.903","311.026"
"8","4","11","47","356","20.6","1","407.952","35.317","333.499","320.331"
"8","4","12","42","342","21.3","2","388.396","33.005","321.139","308.344"
"8","4","13","36","310","21","1","346.468","33.579","285.643","273.887"
"8","4","14","93","296","20.6","0","372.07","38.002","299.815","287.65"
"8","4","15","85","237","20.3","0","291.232","34.833","237.764","227.335"
"8","4","16","83","172","19.6","0","208.038","29.939","172.437","163.681"
"8","4","17","0","98","19","0","94.405","23.342","81.745","75.048"
"8","4","18","0","31","18.3","1","29.933","17.369","26.641","21.047"
"8","4","19","0","0","18","0","0","18","0","0"
"8","4","20","0","0","17.8","0","0","17.8","0","0"
"8","4","21","0","0","17.5","0","0","17.5","0","0"
"8","4","22","0","0","17.4","0","0","17.4","0","0"
"8","4","23","0","0","17.3","0","0","17.3","0","0"
"8","5","0","0","0","17.2","0","0","17.2","0","0"
"8","5","1","0","0","17","0","0","17","0","0"
"8","5","2","0","0","16.7","0","0","16.7","0","0"
"8","5","3","0","0","16.5","0","0","16.5","0","0"
"8","5","4","0","20","16.8","0","19.659","13.338","17.817","12.389"
"8","5","5","0","49","17.2","0","46.414","15.357","41.686","35.803"
"8","5","6","3","76","17.5","0","74.193","17.847","65.738","59.374"
"8","5","7","3","103","18","0","101.171","20.475","88.694","81.85"
"8","5","8","3","127","18.6","1","125.258","21.325","109.447","102.154"
"8","5","9","3","150","19.1","2","148.436","22.179","129.216","121.479"
"8","5","10","3","165","19.5","1","163.706","24.003","141.312","133.297"
"8","5","11","3","171","20","1","169.909","24.848","146.089","137.963"
"8","5","12","3","163","20.4","1","161.964","25.009","139.153","131.188"
"8","5","13","36","309","21.2","0","345.479","35.749","281.801","270.154"
"8","5","14","30","263","21.9","0","288.124","35.998","234.649","224.304"
"8","5","15","84","236","22.7","0","289.478","36.285","234.634","224.289"
"8","5","16","154","172","21.9","0","243.299","33.65","196.568","187.213"
"8","5","17","0","138","21","0","132.447","27.543","112.438","105.079"
"8","5","18","0","45","20.2","1","42.747","20.112","37.572","31.769"
"8","5","19","0","0","19.1","1","0","19.1","0","0"
"8","5","20","0","0","17.9","1","0","17.9","0","0"
"8","5","21","0","0","16.8","2","0","16.8","0","0"
"8","5","22","0","0","16.1","1","0","16.1","0","0"
"8","5","23","0","0","15.5","0","0","15.5","0","0"
"8","6","0","0","0","14.8","0","0","14.8","0","0"
"8","6","1","0","0","14.1","0","0","14.1","0","0"
"8","6","2","0","0","13.5","0","0","13.5","0","0"
"8","6","3","0","0","12.8","0","0","12.8","0","0"
"8","6","4","0","71","13.1","0","69.79","12.232","63.562","57.242"
"8","6","5","0","156","13.5","0","124.883","16.948","111.36","104.025"
"8","6","6","3","75","13.8","1","73.226","14.62","65.831","59.464"
"8","6","7","97","243","16.7","1","285.888","25.088","242.955","232.386"
"8","6","8","257","286","19.5","1","457.061","35.241","371.094","356.758"
"8","6","9","448","268","22.4","1","641.729","45.154","497.598","478.944"
"8","6","10","409","302","23.5","1","693.127","48.839","528.398","508.603"
"8","6","11","240","364","24.5","1","615.796","47.624","472.748","454.989"
"8","6","12","123","369","25.6","1","502.106","44.618","391.587","376.592"
"8","6","13","106","339","25.7","1","446.972","42.273","352.746","338.987"
"8","6","14","169","294","25.9","1","435.697","41.78","344.215","330.719"
"8","6","15","156","238","26","1","341.792","38.67","273.137","261.736"
"8","6","16","153","171","25.5","0","241.509","37.669","191.236","182.015"
"8","6","17","0","145","25","0","139.077","31.865","115.64","108.209"
"8","6","18","0","43","24.5","0","40.894","25.424","35.066","29.311"
"8","6","19","0","0","22.4","0","0","22.4","0","0"
"8","6","20","0","0","20.4","0","0","20.4","0","0"
"8","6","21","0","0","18.3","1","0","18.3","0","0"
"8","6","22","0","0","17.5","1","0","17.5","0","0"
"8","6","23","0","0","16.8","1","0","16.8","0","0"
"8","7","0","0","0","16","1","0","16","0","0"
"8","7","1","0","0","15.3","0","0","15.3","0","0"
"8","7","2","0","0","14.6","0","0","14.6","0","0"
"8","7","3","0","0","13.9","0","0","13.9","0","0"
"8","7","4","0","98","14.9","0","96.33","15.838","86.331","79.538"
"8","7","5","0","258","15.8","0","167.922","21.832","146.426","138.292"
"8","7","6","683","68","16.8","0","253.156","27.598","181.617","172.635"
"8","7","7","575","158","19.7","0","431.573","38.544","332.771","319.626"
"8","7","8","596","187","22.7","1","582.479","43.389","451.114","434.115"
"8","7","9","444","268","25.6","2","638.041","45.222","494.546","476.003"
"8","7","10","483","273","26.6","3","728.234","46.478","562.033","540.951"
"8","7","11","694","194","27.6","4","874.275","49.391","664.81","639.535"
"8","7","12","661","201","28.6","5","850.09","48.25","650.338","625.677"
"8","7","13","603","206","28.8","4","765.936","48.346","585.234","563.24"
"8","7","14","547","196","28.9","4","644.865","45.369","499.041","480.334"
"8","7","15","517","165","29.1","4","506.139","41.937","394.761","379.662"
"8","7","16","510","120","28.1","3","359.723","37.968","277.073","265.561"
"8","7","17","0","223","27.1","3","212.395","32.529","176.032","167.188"
"8","7","18","0","63","26.1","3","57.828","26.779","49.271","43.237"
"8","7","19","0","0","24.9","3","0","24.9","0","0"
"8","7","20","0","0","23.7","3","0","23.7","0","0"
"8","7","21","0","0","22.5","4","0","22.5","0","0"
"8","7","22","0","0","22.1","3","0","22.1","0","0"
"8","7","23","0","0","21.6","2","0","21.6","0","0"
"8","8","0","0","0","21.2","2","0","21.2","0","0"
"8","8","1","0","0","20.9","3","0","20.9","0","0"
"8","8","2","0","0","20.7","4","0","20.7","0","0"
"8","8","3","0","0","20.4","5","0","20.4","0","0"
"8","8","4","0","93","20.8","5","91.416","21.393","79.876","73.219"
"8","8","5","0","254","21.2","5","163.742","23.659","141.574","133.554"
"8","8","6","682","67","21.6","5","250.482","26.198","180.45","171.497"
"8","8","7","723","92","23.1","5","434.673","32.071","342.177","328.745"
"8","8","8","745","116","24.7","5","606.346","37.949","481.351","463.285"
"8","8","9","757","136","26.2","6","746.778","41.283","589.783","567.607"
"8","8","10","678","196","27.1","6","822.8","43.977","643.16","618.801"
"8","8","11","691","195","28.1","6","871.572","46.105","674.308","648.625"
"8","8","12","462","278","29","6","740.636","44.485","577.893","556.189"
"8","8","13","411","274","29.4","6","663.528","43.107","521.118","501.596"
"8","8","14","305","267","29.7","6","519.501","40.374","412.945","397.246"
"8","8","15","283","218","30.1","6","405.826","38.223","323.905","311.027"
"8","8","16","335","148","28.7","5","303.531","35.206","239.421","228.947"
"8","8","17","0","159","27.2","4","152.321","30.423","127.538","119.84"
"8","8","18","0","48","25.8","3","45.057","25.902","38.549","32.726"
"8","8","19","0","0","23.7","2","0","23.7","0","0"
"8","8","20","0","0","21.7","1","0","21.7","0","0"
"8","8","21","0","0","19.6","1","0","19.6","0","0"
"8","8","22","0","0","18.9","1","0","18.9","0","0"
"8","8","23","0","0","18.2","1","0","18.2","0","0"
"8","9","0","0","0","17.5","1","0","17.5","0","0"
"8","9","1","0","0","17.5","1","0","17.5","0","0"
"8","9","2","0","0","17.5","1","0","17.5","0","0"
"8","9","3","0","0","17.5","1","0","17.5","0","0"
"8","9","4","0","54","18.4","0","53.08","16.9","47.343","41.348"
"8","9","5","0","129","19.3","0","105.797","21.681","92.319","85.398"
"8","9","6","32","155","20.2","0","157.669","26","133.25","125.422"
"8","9","7","32","214","20.2","0","223.978","29.647","187.387","178.262"
"8","9","8","34","267","20.1","1","289.574","29.658","242.975","232.406"
"8","9","9","38","310","20.1","2","343.777","29.944","288.361","276.527"
"8","9","10","43","340","19.8","2","384.762","31.118","321.03","308.238"
"8","9","11","45","349","19.6","2","399.069","31.53","332.337","319.205"
"8","9","12","41","336","19.3","2","381.477","30.77","318.857","306.131"
"8","9","13","35","303","19.6","2","338.535","29.701","284.399","272.678"
"8","9","14","2","119","19.9","2","117.086","23.041","101.518","94.399"
"8","9","15","2","94","20.2","3","92.254","21.325","80.61","73.937"
"8","9","16","2","67","19.8","2","65.677","20.139","57.661","51.461"
"8","9","17","0","40","19.4","1","38.621","18.617","34.179","28.441"
"8","9","18","0","11","19","1","10.602","16.931","9.455","4.181"
"8","9","19","0","0","18.5","1","0","18.5","0","0"
"8","9","20","0","0","18","1","0","18","0","0"
"8","9","21","0","0","17.5","1","0","17.5","0","0"
"8","9","22","0","0","16.5","0","0","16.5","0","0"
"8","9","23","0","0","15.5","0","0","15.5","0","0"
"8","10","0","0","0","14.5","0","0","14.5","0","0"
"8","10","1","0","0","14","0","0","14","0","0"
"8","10","2","0","0","13.4","0","0","13.4","0","0"
"8","10","3","0","0","12.9","0","0","12.9","0","0"
"8","10","4","0","35","13.5","0","34.404","10.696","31.547","25.859"
"8","10","5","0","127","14","0","103.727","15.653","93.038","86.102"
"8","10","6","178","172","14.6","0","212.879","22.809","175.818","166.979"
"8","10","7","94","238","15.7","0","279.361","28.128","233.958","223.63"
"8","10","8","33","265","16.7","0","286.965","30.165","240.204","229.709"
"8","10","9","3","146","17.8","0","144.512","25.375","123.934","116.317"
"8","10","10","3","162","18.4","0","160.762","24.88","138.201","130.259"
"8","10","11","45","348","19","1","398.095","31.949","330.852","317.765"
"8","10","12","40","334","19.6","2","378.498","30.975","316.054","303.411"
"8","10","13","102","334","20.6","3","430.324","31.897","357.619","343.707"
"8","10","14","223","282","21.7","4","470.452","33.082","387.944","373.067"
"8","10","15","279","216","22.7","5","400.045","31.396","330.12","317.055"
"8","10","16","272","154","21.9","4","279.297","28.477","228.446","218.265"
"8","10","17","0","145","21","3","139.089","24.036","120.046","112.517"
"8","10","18","0","35","20.2","3","33.469","19.766","29.464","23.816"
"8","10","19","0","0","18.7","2","0","18.7","0","0"
"8","10","20","0","0","17.1","1","0","17.1","0","0"
"8","10","21","0","0","15.6","1","0","15.6","0","0"
"8","10","22","0","0","14.9","1","0","14.9","0","0"
"8","10","23","0","0","14.2","1","0","14.2","0","0"
"8","11","0","0","0","13.5","1","0","13.5","0","0"
"8","11","1","0","0","13.9","0","0","13.9","0","0"
"8","11","2","0","0","14.3","0","0","14.3","0","0"
"8","11","3","0","0","14.7","0","0","14.7","0","0"
